constellation,subscribers_low,subscribers_baseline,subscribers_high,capex_costs,opex_costs,total_cost_ownership,assessment_period_year,capex_scenario,opex_scenario
OneWeb,500000,800000,1000000,344521500.0,104388880,805275082.6159623,5,Baseline,Low
OneWeb,500000,800000,1000000,344521500.0,104393880,805297018.6722447,5,Baseline,Low
OneWeb,500000,800000,1000000,344521500.0,104398880,805318954.728527,5,Baseline,Low
OneWeb,500000,800000,1000000,416521500.0,104388880,877275082.6159623,5,Baseline,Low
OneWeb,500000,800000,1000000,416521500.0,104393880,877297018.6722447,5,Baseline,Low
OneWeb,500000,800000,1000000,416521500.0,104398880,877318954.728527,5,Baseline,Low
OneWeb,500000,800000,1000000,488521500.0,104388880,949275082.6159623,5,Baseline,Low
OneWeb,500000,800000,1000000,488521500.0,104393880,949297018.6722447,5,Baseline,Low
OneWeb,500000,800000,1000000,488521500.0,104398880,949318954.728527,5,Baseline,Low
OneWeb,500000,800000,1000000,344521500.0,154388880,1024635645.4391586,5,Baseline,Low
OneWeb,500000,800000,1000000,344521500.0,154393880,1024657581.495441,5,Baseline,Low
OneWeb,500000,800000,1000000,344521500.0,154398880,1024679517.5517232,5,Baseline,Low
OneWeb,500000,800000,1000000,416521500.0,154388880,1096635645.4391584,5,Baseline,Low
OneWeb,500000,800000,1000000,416521500.0,154393880,1096657581.495441,5,Baseline,Low
OneWeb,500000,800000,1000000,416521500.0,154398880,1096679517.5517232,5,Baseline,Low
OneWeb,500000,800000,1000000,488521500.0,154388880,1168635645.4391584,5,Baseline,Low
OneWeb,500000,800000,1000000,488521500.0,154393880,1168657581.495441,5,Baseline,Low
OneWeb,500000,800000,1000000,488521500.0,154398880,1168679517.5517232,5,Baseline,Low
OneWeb,500000,800000,1000000,344521500.0,54488880,586353240.9184124,5,Baseline,Baseline
OneWeb,500000,800000,1000000,344521500.0,54493880,586375176.9746947,5,Baseline,Baseline
OneWeb,500000,800000,1000000,344521500.0,54498880,586397113.030977,5,Baseline,Baseline
OneWeb,500000,800000,1000000,416521500.0,54488880,658353240.9184124,5,Baseline,Baseline
OneWeb,500000,800000,1000000,416521500.0,54493880,658375176.9746947,5,Baseline,Baseline
OneWeb,500000,800000,1000000,416521500.0,54498880,658397113.030977,5,Baseline,Baseline
OneWeb,500000,800000,1000000,488521500.0,54488880,730353240.9184124,5,Baseline,Baseline
OneWeb,500000,800000,1000000,488521500.0,54493880,730375176.9746947,5,Baseline,Baseline
OneWeb,500000,800000,1000000,488521500.0,54498880,730397113.030977,5,Baseline,Baseline
OneWeb,500000,800000,1000000,344521500.0,104488880,805713803.7416086,5,Baseline,Baseline
OneWeb,500000,800000,1000000,344521500.0,104493880,805735739.797891,5,Baseline,Baseline
OneWeb,500000,800000,1000000,344521500.0,104498880,805757675.8541734,5,Baseline,Baseline
OneWeb,500000,800000,1000000,416521500.0,104488880,877713803.7416086,5,Baseline,Baseline
OneWeb,500000,800000,1000000,416521500.0,104493880,877735739.797891,5,Baseline,Baseline
OneWeb,500000,800000,1000000,416521500.0,104498880,877757675.8541734,5,Baseline,Baseline
OneWeb,500000,800000,1000000,488521500.0,104488880,949713803.7416086,5,Baseline,Baseline
OneWeb,500000,800000,1000000,488521500.0,104493880,949735739.797891,5,Baseline,Baseline
OneWeb,500000,800000,1000000,488521500.0,104498880,949757675.8541734,5,Baseline,Baseline
OneWeb,500000,800000,1000000,344521500.0,154488880,1025074366.5648049,5,Baseline,Baseline
OneWeb,500000,800000,1000000,344521500.0,154493880,1025096302.6210873,5,Baseline,Baseline
OneWeb,500000,800000,1000000,344521500.0,154498880,1025118238.6773696,5,Baseline,Baseline
OneWeb,500000,800000,1000000,416521500.0,154488880,1097074366.564805,5,Baseline,Baseline
OneWeb,500000,800000,1000000,416521500.0,154493880,1097096302.6210873,5,Baseline,Baseline
OneWeb,500000,800000,1000000,416521500.0,154498880,1097118238.6773696,5,Baseline,Baseline
OneWeb,500000,800000,1000000,488521500.0,154488880,1169074366.564805,5,Baseline,Baseline
OneWeb,500000,800000,1000000,488521500.0,154493880,1169096302.6210873,5,Baseline,Baseline
OneWeb,500000,800000,1000000,488521500.0,154498880,1169118238.6773696,5,Baseline,Baseline
OneWeb,500000,800000,1000000,344521500.0,54588880,586791962.0440588,5,Baseline,High
OneWeb,500000,800000,1000000,344521500.0,54593880,586813898.1003412,5,Baseline,High
OneWeb,500000,800000,1000000,344521500.0,54598880,586835834.1566235,5,Baseline,High
OneWeb,500000,800000,1000000,416521500.0,54588880,658791962.0440588,5,Baseline,High
OneWeb,500000,800000,1000000,416521500.0,54593880,658813898.1003412,5,Baseline,High
OneWeb,500000,800000,1000000,416521500.0,54598880,658835834.1566235,5,Baseline,High
OneWeb,500000,800000,1000000,488521500.0,54588880,730791962.0440588,5,Baseline,High
OneWeb,500000,800000,1000000,488521500.0,54593880,730813898.1003412,5,Baseline,High
OneWeb,500000,800000,1000000,488521500.0,54598880,730835834.1566235,5,Baseline,High
OneWeb,500000,800000,1000000,344521500.0,104588880,806152524.8672551,5,Baseline,High
OneWeb,500000,800000,1000000,344521500.0,104593880,806174460.9235375,5,Baseline,High
OneWeb,500000,800000,1000000,344521500.0,104598880,806196396.9798198,5,Baseline,High
OneWeb,500000,800000,1000000,416521500.0,104588880,878152524.8672551,5,Baseline,High
OneWeb,500000,800000,1000000,416521500.0,104593880,878174460.9235375,5,Baseline,High
OneWeb,500000,800000,1000000,416521500.0,104598880,878196396.9798198,5,Baseline,High
OneWeb,500000,800000,1000000,488521500.0,104588880,950152524.8672551,5,Baseline,High
OneWeb,500000,800000,1000000,488521500.0,104593880,950174460.9235375,5,Baseline,High
OneWeb,500000,800000,1000000,488521500.0,104598880,950196396.9798198,5,Baseline,High
OneWeb,500000,800000,1000000,344521500.0,154588880,1025513087.6904514,5,Baseline,High
OneWeb,500000,800000,1000000,344521500.0,154593880,1025535023.7467337,5,Baseline,High
OneWeb,500000,800000,1000000,344521500.0,154598880,1025556959.803016,5,Baseline,High
OneWeb,500000,800000,1000000,416521500.0,154588880,1097513087.6904514,5,Baseline,High
OneWeb,500000,800000,1000000,416521500.0,154593880,1097535023.7467337,5,Baseline,High
OneWeb,500000,800000,1000000,416521500.0,154598880,1097556959.803016,5,Baseline,High
OneWeb,500000,800000,1000000,488521500.0,154588880,1169513087.6904514,5,Baseline,High
OneWeb,500000,800000,1000000,488521500.0,154593880,1169535023.7467337,5,Baseline,High
OneWeb,500000,800000,1000000,488521500.0,154598880,1169556959.803016,5,Baseline,High
OneWeb,500000,800000,1000000,348921500.0,54388880,590314519.7927661,5,High,Low
OneWeb,500000,800000,1000000,348921500.0,54393880,590336455.8490484,5,High,Low
OneWeb,500000,800000,1000000,348921500.0,54398880,590358391.9053307,5,High,Low
OneWeb,500000,800000,1000000,420921500.0,54388880,662314519.7927661,5,High,Low
OneWeb,500000,800000,1000000,420921500.0,54393880,662336455.8490484,5,High,Low
OneWeb,500000,800000,1000000,420921500.0,54398880,662358391.9053307,5,High,Low
OneWeb,500000,800000,1000000,492921500.0,54388880,734314519.7927661,5,High,Low
OneWeb,500000,800000,1000000,492921500.0,54393880,734336455.8490484,5,High,Low
OneWeb,500000,800000,1000000,492921500.0,54398880,734358391.9053307,5,High,Low
OneWeb,500000,800000,1000000,348921500.0,104388880,809675082.6159623,5,High,Low
OneWeb,500000,800000,1000000,348921500.0,104393880,809697018.6722447,5,High,Low
OneWeb,500000,800000,1000000,348921500.0,104398880,809718954.728527,5,High,Low
OneWeb,500000,800000,1000000,420921500.0,104388880,881675082.6159623,5,High,Low
OneWeb,500000,800000,1000000,420921500.0,104393880,881697018.6722447,5,High,Low
OneWeb,500000,800000,1000000,420921500.0,104398880,881718954.728527,5,High,Low
OneWeb,500000,800000,1000000,492921500.0,104388880,953675082.6159623,5,High,Low
OneWeb,500000,800000,1000000,492921500.0,104393880,953697018.6722447,5,High,Low
OneWeb,500000,800000,1000000,492921500.0,104398880,953718954.728527,5,High,Low
OneWeb,500000,800000,1000000,348921500.0,154388880,1029035645.4391586,5,High,Low
OneWeb,500000,800000,1000000,348921500.0,154393880,1029057581.495441,5,High,Low
OneWeb,500000,800000,1000000,348921500.0,154398880,1029079517.5517232,5,High,Low
OneWeb,500000,800000,1000000,420921500.0,154388880,1101035645.4391584,5,High,Low
OneWeb,500000,800000,1000000,420921500.0,154393880,1101057581.495441,5,High,Low
OneWeb,500000,800000,1000000,420921500.0,154398880,1101079517.5517232,5,High,Low
OneWeb,500000,800000,1000000,492921500.0,154388880,1173035645.4391584,5,High,Low
OneWeb,500000,800000,1000000,492921500.0,154393880,1173057581.495441,5,High,Low
OneWeb,500000,800000,1000000,492921500.0,154398880,1173079517.5517232,5,High,Low
OneWeb,500000,800000,1000000,348921500.0,54488880,590753240.9184124,5,High,Baseline
OneWeb,500000,800000,1000000,348921500.0,54493880,590775176.9746947,5,High,Baseline
OneWeb,500000,800000,1000000,348921500.0,54498880,590797113.030977,5,High,Baseline
OneWeb,500000,800000,1000000,420921500.0,54488880,662753240.9184124,5,High,Baseline
OneWeb,500000,800000,1000000,420921500.0,54493880,662775176.9746947,5,High,Baseline
OneWeb,500000,800000,1000000,420921500.0,54498880,662797113.030977,5,High,Baseline
OneWeb,500000,800000,1000000,492921500.0,54488880,734753240.9184124,5,High,Baseline
OneWeb,500000,800000,1000000,492921500.0,54493880,734775176.9746947,5,High,Baseline
OneWeb,500000,800000,1000000,492921500.0,54498880,734797113.030977,5,High,Baseline
OneWeb,500000,800000,1000000,348921500.0,104488880,810113803.7416086,5,High,Baseline
OneWeb,500000,800000,1000000,348921500.0,104493880,810135739.797891,5,High,Baseline
OneWeb,500000,800000,1000000,348921500.0,104498880,810157675.8541734,5,High,Baseline
OneWeb,500000,800000,1000000,420921500.0,104488880,882113803.7416086,5,High,Baseline
OneWeb,500000,800000,1000000,420921500.0,104493880,882135739.797891,5,High,Baseline
OneWeb,500000,800000,1000000,420921500.0,104498880,882157675.8541734,5,High,Baseline
OneWeb,500000,800000,1000000,492921500.0,104488880,954113803.7416086,5,High,Baseline
OneWeb,500000,800000,1000000,492921500.0,104493880,954135739.797891,5,High,Baseline
OneWeb,500000,800000,1000000,492921500.0,104498880,954157675.8541734,5,High,Baseline
OneWeb,500000,800000,1000000,348921500.0,154488880,1029474366.5648049,5,High,Baseline
OneWeb,500000,800000,1000000,348921500.0,154493880,1029496302.6210873,5,High,Baseline
OneWeb,500000,800000,1000000,348921500.0,154498880,1029518238.6773696,5,High,Baseline
OneWeb,500000,800000,1000000,420921500.0,154488880,1101474366.564805,5,High,Baseline
OneWeb,500000,800000,1000000,420921500.0,154493880,1101496302.6210873,5,High,Baseline
OneWeb,500000,800000,1000000,420921500.0,154498880,1101518238.6773696,5,High,Baseline
OneWeb,500000,800000,1000000,492921500.0,154488880,1173474366.564805,5,High,Baseline
OneWeb,500000,800000,1000000,492921500.0,154493880,1173496302.6210873,5,High,Baseline
OneWeb,500000,800000,1000000,492921500.0,154498880,1173518238.6773696,5,High,Baseline
OneWeb,500000,800000,1000000,348921500.0,54588880,591191962.0440588,5,High,High
OneWeb,500000,800000,1000000,348921500.0,54593880,591213898.1003412,5,High,High
OneWeb,500000,800000,1000000,348921500.0,54598880,591235834.1566235,5,High,High
OneWeb,500000,800000,1000000,420921500.0,54588880,663191962.0440588,5,High,High
OneWeb,500000,800000,1000000,420921500.0,54593880,663213898.1003412,5,High,High
OneWeb,500000,800000,1000000,420921500.0,54598880,663235834.1566235,5,High,High
OneWeb,500000,800000,1000000,492921500.0,54588880,735191962.0440588,5,High,High
OneWeb,500000,800000,1000000,492921500.0,54593880,735213898.1003412,5,High,High
OneWeb,500000,800000,1000000,492921500.0,54598880,735235834.1566235,5,High,High
OneWeb,500000,800000,1000000,348921500.0,104588880,810552524.8672551,5,High,High
OneWeb,500000,800000,1000000,348921500.0,104593880,810574460.9235375,5,High,High
OneWeb,500000,800000,1000000,348921500.0,104598880,810596396.9798198,5,High,High
OneWeb,500000,800000,1000000,420921500.0,104588880,882552524.8672551,5,High,High
OneWeb,500000,800000,1000000,420921500.0,104593880,882574460.9235375,5,High,High
OneWeb,500000,800000,1000000,420921500.0,104598880,882596396.9798198,5,High,High
OneWeb,500000,800000,1000000,492921500.0,104588880,954552524.8672551,5,High,High
OneWeb,500000,800000,1000000,492921500.0,104593880,954574460.9235375,5,High,High
OneWeb,500000,800000,1000000,492921500.0,104598880,954596396.9798198,5,High,High
OneWeb,500000,800000,1000000,348921500.0,154588880,1029913087.6904514,5,High,High
OneWeb,500000,800000,1000000,348921500.0,154593880,1029935023.7467337,5,High,High
OneWeb,500000,800000,1000000,348921500.0,154598880,1029956959.803016,5,High,High
OneWeb,500000,800000,1000000,420921500.0,154588880,1101913087.6904514,5,High,High
OneWeb,500000,800000,1000000,420921500.0,154593880,1101935023.7467337,5,High,High
OneWeb,500000,800000,1000000,420921500.0,154598880,1101956959.803016,5,High,High
OneWeb,500000,800000,1000000,492921500.0,154588880,1173913087.6904514,5,High,High
OneWeb,500000,800000,1000000,492921500.0,154593880,1173935023.7467337,5,High,High
OneWeb,500000,800000,1000000,492921500.0,154598880,1173956959.803016,5,High,High
OneWeb,500000,800000,1000000,345121500.0,54388880,586514519.7927661,5,High,Low
OneWeb,500000,800000,1000000,345121500.0,54393880,586536455.8490484,5,High,Low
OneWeb,500000,800000,1000000,345121500.0,54398880,586558391.9053307,5,High,Low
OneWeb,500000,800000,1000000,417121500.0,54388880,658514519.7927661,5,High,Low
OneWeb,500000,800000,1000000,417121500.0,54393880,658536455.8490484,5,High,Low
OneWeb,500000,800000,1000000,417121500.0,54398880,658558391.9053307,5,High,Low
OneWeb,500000,800000,1000000,489121500.0,54388880,730514519.7927661,5,High,Low
OneWeb,500000,800000,1000000,489121500.0,54393880,730536455.8490484,5,High,Low
OneWeb,500000,800000,1000000,489121500.0,54398880,730558391.9053307,5,High,Low
OneWeb,500000,800000,1000000,345121500.0,104388880,805875082.6159623,5,High,Low
OneWeb,500000,800000,1000000,345121500.0,104393880,805897018.6722447,5,High,Low
OneWeb,500000,800000,1000000,345121500.0,104398880,805918954.728527,5,High,Low
OneWeb,500000,800000,1000000,417121500.0,104388880,877875082.6159623,5,High,Low
OneWeb,500000,800000,1000000,417121500.0,104393880,877897018.6722447,5,High,Low
OneWeb,500000,800000,1000000,417121500.0,104398880,877918954.728527,5,High,Low
OneWeb,500000,800000,1000000,489121500.0,104388880,949875082.6159623,5,High,Low
OneWeb,500000,800000,1000000,489121500.0,104393880,949897018.6722447,5,High,Low
OneWeb,500000,800000,1000000,489121500.0,104398880,949918954.728527,5,High,Low
OneWeb,500000,800000,1000000,345121500.0,154388880,1025235645.4391586,5,High,Low
OneWeb,500000,800000,1000000,345121500.0,154393880,1025257581.495441,5,High,Low
OneWeb,500000,800000,1000000,345121500.0,154398880,1025279517.5517232,5,High,Low
OneWeb,500000,800000,1000000,417121500.0,154388880,1097235645.4391584,5,High,Low
OneWeb,500000,800000,1000000,417121500.0,154393880,1097257581.495441,5,High,Low
OneWeb,500000,800000,1000000,417121500.0,154398880,1097279517.5517232,5,High,Low
OneWeb,500000,800000,1000000,489121500.0,154388880,1169235645.4391584,5,High,Low
OneWeb,500000,800000,1000000,489121500.0,154393880,1169257581.495441,5,High,Low
OneWeb,500000,800000,1000000,489121500.0,154398880,1169279517.5517232,5,High,Low
OneWeb,500000,800000,1000000,345121500.0,54488880,586953240.9184124,5,High,Baseline
OneWeb,500000,800000,1000000,345121500.0,54493880,586975176.9746947,5,High,Baseline
OneWeb,500000,800000,1000000,345121500.0,54498880,586997113.030977,5,High,Baseline
OneWeb,500000,800000,1000000,417121500.0,54488880,658953240.9184124,5,High,Baseline
OneWeb,500000,800000,1000000,417121500.0,54493880,658975176.9746947,5,High,Baseline
OneWeb,500000,800000,1000000,417121500.0,54498880,658997113.030977,5,High,Baseline
OneWeb,500000,800000,1000000,489121500.0,54488880,730953240.9184124,5,High,Baseline
OneWeb,500000,800000,1000000,489121500.0,54493880,730975176.9746947,5,High,Baseline
OneWeb,500000,800000,1000000,489121500.0,54498880,730997113.030977,5,High,Baseline
OneWeb,500000,800000,1000000,345121500.0,104488880,806313803.7416086,5,High,Baseline
OneWeb,500000,800000,1000000,345121500.0,104493880,806335739.797891,5,High,Baseline
OneWeb,500000,800000,1000000,345121500.0,104498880,806357675.8541734,5,High,Baseline
OneWeb,500000,800000,1000000,417121500.0,104488880,878313803.7416086,5,High,Baseline
OneWeb,500000,800000,1000000,417121500.0,104493880,878335739.797891,5,High,Baseline
OneWeb,500000,800000,1000000,417121500.0,104498880,878357675.8541734,5,High,Baseline
OneWeb,500000,800000,1000000,489121500.0,104488880,950313803.7416086,5,High,Baseline
OneWeb,500000,800000,1000000,489121500.0,104493880,950335739.797891,5,High,Baseline
OneWeb,500000,800000,1000000,489121500.0,104498880,950357675.8541734,5,High,Baseline
OneWeb,500000,800000,1000000,345121500.0,154488880,1025674366.5648049,5,High,Baseline
OneWeb,500000,800000,1000000,345121500.0,154493880,1025696302.6210873,5,High,Baseline
OneWeb,500000,800000,1000000,345121500.0,154498880,1025718238.6773696,5,High,Baseline
OneWeb,500000,800000,1000000,417121500.0,154488880,1097674366.564805,5,High,Baseline
OneWeb,500000,800000,1000000,417121500.0,154493880,1097696302.6210873,5,High,Baseline
OneWeb,500000,800000,1000000,417121500.0,154498880,1097718238.6773696,5,High,Baseline
OneWeb,500000,800000,1000000,489121500.0,154488880,1169674366.564805,5,High,Baseline
OneWeb,500000,800000,1000000,489121500.0,154493880,1169696302.6210873,5,High,Baseline
OneWeb,500000,800000,1000000,489121500.0,154498880,1169718238.6773696,5,High,Baseline
OneWeb,500000,800000,1000000,345121500.0,54588880,587391962.0440588,5,High,High
OneWeb,500000,800000,1000000,345121500.0,54593880,587413898.1003412,5,High,High
OneWeb,500000,800000,1000000,345121500.0,54598880,587435834.1566235,5,High,High
OneWeb,500000,800000,1000000,417121500.0,54588880,659391962.0440588,5,High,High
OneWeb,500000,800000,1000000,417121500.0,54593880,659413898.1003412,5,High,High
OneWeb,500000,800000,1000000,417121500.0,54598880,659435834.1566235,5,High,High
OneWeb,500000,800000,1000000,489121500.0,54588880,731391962.0440588,5,High,High
OneWeb,500000,800000,1000000,489121500.0,54593880,731413898.1003412,5,High,High
